Species,Block,Street,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Tmax,Tmin,DewPoint,WetBulb,PrecipTotal,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,Day
2,11,46,68,41.868077,-87.666901,9,10,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
3,11,46,68,41.868077,-87.666901,9,19,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
3,11,46,68,41.868077,-87.666901,9,19,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
1,11,46,68,41.868077,-87.666901,9,1,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
1,11,46,68,41.868077,-87.666901,9,1,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
2,42,89,85,41.662014,-87.724608,8,20,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
2,42,89,85,41.662014,-87.724608,8,20,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
3,42,89,85,41.662014,-87.724608,8,25,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
3,42,89,85,41.662014,-87.724608,8,25,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
1,42,89,85,41.662014,-87.724608,8,6,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
1,42,89,85,41.662014,-87.724608,8,6,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
2,53,104,87,41.961743,-87.76007,9,1,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
2,53,104,87,41.961743,-87.76007,9,1,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
3,53,104,87,41.961743,-87.76007,9,3,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
3,53,104,87,41.961743,-87.76007,9,3,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
3,40,13,88,41.953067,-87.776792,8,4,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
3,40,13,88,41.953067,-87.776792,8,4,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
3,43,12,91,41.878114,-87.629798,3,1,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
3,43,12,91,41.878114,-87.629798,3,1,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
3,42,37,92,41.958271,-87.702575,9,6,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
3,42,37,92,41.958271,-87.702575,9,6,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
3,28,19,93,41.932094,-87.700117,8,1,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
3,28,19,93,41.932094,-87.700117,8,1,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
3,18,108,96,42.006858,-87.675919,9,2,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
3,18,108,96,42.006858,-87.675919,9,2,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
2,70,0,97,41.916265,-87.800515,8,3,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
2,70,0,97,41.916265,-87.800515,8,3,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
3,70,0,97,41.916265,-87.800515,8,6,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
3,70,0,97,41.916265,-87.800515,8,6,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
2,35,88,104,41.682587,-87.707973,9,1,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
2,35,88,104,41.682587,-87.707973,9,1,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
3,35,88,104,41.682587,-87.707973,9,4,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
3,35,88,104,41.682587,-87.707973,9,4,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
3,45,16,116,41.963976,-87.69181,9,1,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
3,45,16,116,41.963976,-87.69181,9,1,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
2,40,43,0,41.953705,-87.733974,8,1,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
2,40,43,0,41.953705,-87.733974,8,1,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
3,46,29,2,41.964242,-87.757639,8,2,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
3,46,29,2,41.964242,-87.757639,8,2,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
2,60,14,5,41.990284,-87.797127,8,1,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
2,60,14,5,41.990284,-87.797127,8,1,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
3,60,14,5,41.990284,-87.797127,8,1,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
3,60,14,5,41.990284,-87.797127,8,1,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
3,70,31,7,42.008314,-87.777921,9,2,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
3,70,31,7,42.008314,-87.777921,9,2,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
2,61,25,10,41.991429,-87.747113,8,2,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
2,61,25,10,41.991429,-87.747113,8,2,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
3,27,85,24,41.843811,-87.686763,9,1,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
3,27,85,24,41.843811,-87.686763,9,1,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
3,68,106,27,41.921177,-87.79518,8,1,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
3,68,106,27,41.921177,-87.79518,8,1,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
2,21,62,29,41.852652,-87.719887,8,5,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
2,21,62,29,41.852652,-87.719887,8,5,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
3,21,62,29,41.852652,-87.719887,8,1,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
3,21,62,29,41.852652,-87.719887,8,1,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
3,30,90,30,41.857402,-87.694991,8,1,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
3,30,90,30,41.857402,-87.694991,8,1,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
2,11,50,34,41.868142,-87.696269,9,1,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
2,11,50,34,41.868142,-87.696269,9,1,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
3,11,50,34,41.868142,-87.696269,9,1,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
3,11,50,34,41.868142,-87.696269,9,1,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
2,25,80,38,41.846283,-87.656913,9,1,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
2,25,80,38,41.846283,-87.656913,9,1,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
3,10,102,64,41.721474,-87.648064,8,2,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
3,10,102,64,41.721474,-87.648064,8,2,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
1,10,51,66,41.869107,-87.696293,9,1,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
1,10,51,66,41.869107,-87.696293,9,1,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
2,96,63,107,41.719059,-87.675088,9,3,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
2,96,63,107,41.719059,-87.675088,9,3,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
3,96,63,107,41.719059,-87.675088,9,5,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
3,96,63,107,41.719059,-87.675088,9,5,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
3,18,117,115,41.966987,-87.674677,8,1,0,92,70,69,72,0.16,30.11,6.1,22,7.1,2007,6,26
3,18,117,115,41.966987,-87.674677,8,1,0,91,73,69,72,0.0,30.09,7.3,21,8.1,2007,6,26
2,41,32,1,41.95469,-87.800991,9,2,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
2,41,32,1,41.95469,-87.800991,9,2,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
2,79,109,13,41.974089,-87.824812,8,1,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
2,79,109,13,41.974089,-87.824812,8,1,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
3,79,109,13,41.974089,-87.824812,8,2,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
3,79,109,13,41.974089,-87.824812,8,2,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
3,25,112,33,41.891118,-87.654491,8,2,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
3,25,112,33,41.891118,-87.654491,8,2,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
2,22,17,39,41.921965,-87.632085,8,3,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
2,22,17,39,41.921965,-87.632085,8,3,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
3,22,87,65,41.688324,-87.676709,8,2,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
3,22,87,65,41.688324,-87.676709,8,2,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
1,22,87,65,41.688324,-87.676709,8,1,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
1,22,87,65,41.688324,-87.676709,8,1,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
2,11,74,69,41.862292,-87.64886,8,1,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
2,11,74,69,41.862292,-87.64886,8,1,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
3,22,101,74,41.731922,-87.677512,8,1,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
3,22,101,74,41.731922,-87.677512,8,1,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
3,65,32,89,41.999129,-87.795585,8,3,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
3,65,32,89,41.999129,-87.795585,8,3,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
2,75,33,94,42.01743,-87.687769,8,2,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
2,75,33,94,42.01743,-87.687769,8,2,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
3,75,33,94,42.01743,-87.687769,8,2,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
3,75,33,94,42.01743,-87.687769,8,2,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
3,15,26,99,41.907645,-87.760886,8,1,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
3,15,26,99,41.907645,-87.760886,8,1,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
2,72,34,14,42.011601,-87.811506,8,2,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
2,72,34,14,42.011601,-87.811506,8,2,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
2,58,44,20,41.986921,-87.689778,9,2,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
2,58,44,20,41.986921,-87.689778,9,2,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
3,58,44,20,41.986921,-87.689778,9,1,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
3,58,44,20,41.986921,-87.689778,9,1,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
1,50,53,22,41.801498,-87.763416,9,1,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
1,50,53,22,41.801498,-87.763416,9,1,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
3,10,83,67,41.723195,-87.64997,5,2,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
3,10,83,67,41.723195,-87.64997,5,2,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
2,11,46,68,41.868077,-87.666901,9,1,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
2,11,46,68,41.868077,-87.666901,9,1,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
3,11,46,68,41.868077,-87.666901,9,6,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
3,11,46,68,41.868077,-87.666901,9,6,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
1,11,46,68,41.868077,-87.666901,9,3,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
1,11,46,68,41.868077,-87.666901,9,3,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
3,42,89,85,41.662014,-87.724608,8,3,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
3,42,89,85,41.662014,-87.724608,8,3,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
3,53,104,87,41.961743,-87.76007,9,1,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
3,53,104,87,41.961743,-87.76007,9,1,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
3,40,13,88,41.953067,-87.776792,8,1,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
3,40,13,88,41.953067,-87.776792,8,1,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
3,43,12,91,41.878114,-87.629798,3,1,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
3,43,12,91,41.878114,-87.629798,3,1,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
3,42,37,92,41.958271,-87.702575,9,2,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
3,42,37,92,41.958271,-87.702575,9,2,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
3,18,108,96,42.006858,-87.675919,9,1,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
3,18,108,96,42.006858,-87.675919,9,1,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
2,70,0,97,41.916265,-87.800515,8,1,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
2,70,0,97,41.916265,-87.800515,8,1,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
3,70,0,97,41.916265,-87.800515,8,5,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
3,70,0,97,41.916265,-87.800515,8,5,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
3,35,88,104,41.682587,-87.707973,9,6,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
3,35,88,104,41.682587,-87.707973,9,6,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
3,37,22,114,41.948167,-87.730698,8,5,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
3,37,22,114,41.948167,-87.730698,8,5,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
3,60,14,5,41.990284,-87.797127,8,1,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
3,60,14,5,41.990284,-87.797127,8,1,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
2,61,25,10,41.991429,-87.747113,8,1,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
2,61,25,10,41.991429,-87.747113,8,1,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
2,30,90,30,41.857402,-87.694991,8,2,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
2,30,90,30,41.857402,-87.694991,8,2,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
3,30,90,30,41.857402,-87.694991,8,3,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
3,30,90,30,41.857402,-87.694991,8,3,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
2,10,102,64,41.721474,-87.648064,8,1,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
2,10,102,64,41.721474,-87.648064,8,1,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
1,10,102,64,41.721474,-87.648064,8,1,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
1,10,102,64,41.721474,-87.648064,8,1,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
2,61,110,11,41.923738,-87.785288,9,1,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
2,61,110,11,41.923738,-87.785288,9,1,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
3,64,125,12,41.970248,-87.787992,8,1,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
3,64,125,12,41.970248,-87.787992,8,1,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
3,12,114,16,42.010412,-87.66214,8,1,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
3,12,114,16,42.010412,-87.66214,8,1,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
2,10,18,21,41.89923,-87.716788,9,1,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
2,10,18,21,41.89923,-87.716788,9,1,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
3,10,18,21,41.89923,-87.716788,9,1,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
3,10,18,21,41.89923,-87.716788,9,1,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
2,20,2,63,41.692555,-87.598865,8,1,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
2,20,2,63,41.692555,-87.598865,8,1,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
3,20,2,63,41.692555,-87.598865,8,1,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
3,20,2,63,41.692555,-87.598865,8,1,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
2,33,39,90,41.94016,-87.794896,9,1,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
2,33,39,90,41.94016,-87.794896,9,1,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
2,11,45,106,41.903002,-87.688267,8,1,0,70,56,55,59,0.0,30.13,7.6,2,8.3,2007,6,29
2,11,45,106,41.903002,-87.688267,8,1,0,71,56,56,60,0.0,30.11,7.4,2,8.2,2007,6,29
2,41,32,1,41.95469,-87.800991,9,3,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
2,41,32,1,41.95469,-87.800991,9,3,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
3,41,32,1,41.95469,-87.800991,9,2,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
3,41,32,1,41.95469,-87.800991,9,2,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
2,62,27,6,41.994991,-87.769279,9,4,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
2,62,27,6,41.994991,-87.769279,9,4,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
3,62,27,6,41.994991,-87.769279,9,4,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
3,62,27,6,41.994991,-87.769279,9,4,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
2,79,109,13,41.974089,-87.824812,8,3,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
2,79,109,13,41.974089,-87.824812,8,3,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
2,15,127,32,41.9216,-87.666455,8,2,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
2,15,127,32,41.9216,-87.666455,8,2,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
3,15,127,32,41.9216,-87.666455,8,2,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
3,15,127,32,41.9216,-87.666455,8,2,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
2,25,112,33,41.891118,-87.654491,8,3,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
2,25,112,33,41.891118,-87.654491,8,3,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
3,25,112,33,41.891118,-87.654491,8,16,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
3,25,112,33,41.891118,-87.654491,8,16,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
3,11,123,35,41.867108,-87.654224,8,1,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
3,11,123,35,41.867108,-87.654224,8,1,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
2,22,17,39,41.921965,-87.632085,8,2,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
2,22,17,39,41.921965,-87.632085,8,2,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
3,22,17,39,41.921965,-87.632085,8,1,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
3,22,17,39,41.921965,-87.632085,8,1,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
2,22,87,65,41.688324,-87.676709,8,2,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
2,22,87,65,41.688324,-87.676709,8,2,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
3,22,87,65,41.688324,-87.676709,8,3,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
3,22,87,65,41.688324,-87.676709,8,3,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
2,22,101,74,41.731922,-87.677512,8,3,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
2,22,101,74,41.731922,-87.677512,8,3,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
3,22,101,74,41.731922,-87.677512,8,4,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
3,22,101,74,41.731922,-87.677512,8,4,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
1,22,101,74,41.731922,-87.677512,8,3,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
1,22,101,74,41.731922,-87.677512,8,3,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
2,53,42,84,41.891126,-87.61156,5,2,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
2,53,42,84,41.891126,-87.61156,5,2,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
3,53,42,84,41.891126,-87.61156,5,1,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
3,53,42,84,41.891126,-87.61156,5,1,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
3,75,33,94,42.01743,-87.687769,8,1,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
3,75,33,94,42.01743,-87.687769,8,1,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
3,91,115,8,41.981964,-87.812827,8,2,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
3,91,115,8,41.981964,-87.812827,8,2,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
2,36,35,9,41.944869,-87.832763,8,6,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
2,36,35,9,41.944869,-87.832763,8,6,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
3,72,34,14,42.011601,-87.811506,8,1,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
3,72,34,14,42.011601,-87.811506,8,1,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
3,38,15,17,41.94983,-87.698457,9,1,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
3,38,15,17,41.94983,-87.698457,9,1,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
2,58,44,20,41.986921,-87.689778,9,1,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
2,58,44,20,41.986921,-87.689778,9,1,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
3,58,44,20,41.986921,-87.689778,9,5,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
3,58,44,20,41.986921,-87.689778,9,5,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
1,58,44,20,41.986921,-87.689778,9,1,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
1,58,44,20,41.986921,-87.689778,9,1,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
2,10,83,67,41.723195,-87.64997,5,1,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
2,10,83,67,41.723195,-87.64997,5,1,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
2,11,46,68,41.868077,-87.666901,9,2,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
2,11,46,68,41.868077,-87.666901,9,2,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
3,11,46,68,41.868077,-87.666901,9,11,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
3,11,46,68,41.868077,-87.666901,9,11,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
3,11,78,70,41.869216,-87.627561,8,2,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
3,11,78,70,41.869216,-87.627561,8,2,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
2,42,89,85,41.662014,-87.724608,8,16,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
2,42,89,85,41.662014,-87.724608,8,16,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
3,42,89,85,41.662014,-87.724608,8,12,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
3,42,89,85,41.662014,-87.724608,8,12,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
4,42,89,85,41.662014,-87.724608,8,2,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
4,42,89,85,41.662014,-87.724608,8,2,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
2,40,13,88,41.953067,-87.776792,8,1,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
2,40,13,88,41.953067,-87.776792,8,1,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
3,40,13,88,41.953067,-87.776792,8,1,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
3,40,13,88,41.953067,-87.776792,8,1,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
4,43,12,91,41.878114,-87.629798,3,1,0,79,53,50,58,0.0,30.22,5.9,14,8.1,2007,7,2
4,43,12,91,41.878114,-87.629798,3,1,0,77,58,50,59,0.0,30.21,7.4,12,8.5,2007,7,2
